Model,MDO3024
Firmware Version,1.30

Waveform Type,ANALOG,
Point Format,Y,
Horizontal Units,s,
Horizontal Scale,1e-05,
Horizontal Delay,0,
Sample Interval,1e-08,
Record Length,10000,
Gating,0.0% to 100.0%,
Probe Attenuation,1,1
Vertical Units,V,V
Vertical Offset,5.03,0
Vertical Scale,1,2
Vertical Position,2.2,-2.8
,,
,,
,,
Label,,
TIME,CH1,CH2
3.400e-07,4.71,3.68
3.500e-07,4.75,3.68
3.600e-07,4.75,3.68
3.700e-07,4.71,3.68
3.800e-07,4.71,3.6
3.900e-07,4.75,3.52
4.000e-07,4.75,3.68
4.100e-07,4.71,3.6
4.200e-07,4.71,3.68
4.300e-07,4.67,3.6
4.400e-07,4.75,3.68
4.500e-07,4.71,3.68
4.600e-07,4.71,3.6
4.700e-07,4.71,3.6
4.800e-07,4.75,3.68
4.900e-07,4.75,3.68
5.000e-07,4.75,3.6
5.100e-07,4.71,3.52
5.200e-07,4.71,3.6
5.300e-07,4.75,3.6
5.400e-07,4.75,3.68
5.500e-07,4.83,3.6
5.600e-07,4.67,3.6
5.700e-07,4.71,3.6
5.800e-07,4.75,3.6
5.900e-07,4.71,3.6
6.000e-07,4.71,3.68
6.100e-07,4.71,3.6
6.200e-07,4.71,3.52
6.300e-07,4.91,3.44
6.400e-07,5.35,3.04
6.500e-07,4.83,3.04
6.600e-07,4.31,3.36
6.700e-07,4.39,3.6
6.800e-07,4.63,3.84
6.900e-07,4.71,3.84
7.000e-07,5.47,3.28
7.100e-07,4.83,3.52
7.200e-07,4.11,3.44
7.300e-07,4.39,3.68
7.400e-07,4.99,3.76
7.500e-07,5.19,3.6
7.600e-07,4.75,3.76
7.700e-07,4.51,3.6
7.800e-07,4.47,3.52
7.900e-07,4.75,3.6
8.000e-07,5.03,3.6
8.100e-07,4.87,3.68
8.200e-07,4.59,3.6
8.300e-07,4.43,3.52
8.400e-07,4.59,3.6
8.500e-07,4.79,3.6
8.600e-07,4.79,3.76
8.700e-07,4.63,3.68
8.800e-07,4.75,3.68
8.900e-07,4.83,3.6
9.000e-07,4.75,3.52
9.100e-07,4.63,3.68
9.200e-07,4.67,3.68
9.300e-07,4.95,3.68
9.400e-07,5.03,3.6
9.500e-07,4.71,3.6
9.600e-07,4.43,3.52
9.700e-07,4.43,3.52
9.800e-07,4.75,3.76
9.900e-07,5.07,3.76
1.000e-06,4.83,3.68
1.010e-06,4.47,3.68
1.020e-06,4.39,3.68
1.030e-06,4.75,3.6
1.040e-06,5.03,3.76
1.050e-06,4.95,3.6
1.060e-06,4.71,3.52
1.070e-06,4.63,3.52
1.080e-06,4.75,3.6
1.090e-06,4.87,3.6
1.100e-06,4.75,3.6
1.110e-06,4.63,3.68
1.120e-06,4.63,3.68
1.130e-06,4.75,3.68
1.140e-06,4.71,3.6
1.150e-06,4.63,3.68
1.160e-06,4.63,3.68
1.170e-06,4.71,3.6
1.180e-06,4.91,3.68
1.190e-06,4.79,3.68
1.200e-06,4.63,3.68
1.210e-06,4.59,3.68
1.220e-06,4.79,3.6
1.230e-06,4.95,3.6
1.240e-06,4.87,3.6
1.250e-06,4.71,3.52
1.260e-06,4.59,3.52
1.270e-06,4.67,3.6
1.280e-06,4.75,3.68
1.290e-06,4.75,3.6
1.300e-06,4.63,3.6
1.310e-06,4.63,3.68
1.320e-06,4.67,3.6
1.330e-06,4.71,3.6
1.340e-06,4.79,3.68
1.350e-06,4.75,3.68
1.360e-06,4.75,3.6
1.370e-06,4.79,3.6
1.380e-06,4.75,3.68
1.390e-06,4.75,3.6
1.400e-06,4.71,3.68
1.410e-06,4.67,3.68
1.420e-06,4.71,3.6
1.430e-06,4.71,3.6
1.440e-06,4.67,3.68
1.450e-06,4.63,3.68
1.460e-06,4.67,3.6
1.470e-06,4.75,3.6
1.480e-06,4.75,3.6
1.490e-06,4.71,3.6
1.500e-06,4.63,3.52
1.510e-06,4.67,3.6
1.520e-06,4.83,3.6
1.530e-06,4.83,3.6
1.540e-06,4.79,3.6
1.550e-06,4.75,3.52
1.560e-06,4.71,3.52
1.570e-06,4.71,3.6
1.580e-06,4.71,3.6
1.590e-06,4.75,3.68
1.600e-06,4.71,3.6
1.610e-06,4.75,3.52
1.620e-06,4.67,3.6
1.630e-06,4.71,3.6
1.640e-06,4.75,3.6
1.650e-06,4.71,3.52
1.660e-06,4.71,3.6
1.670e-06,4.71,3.6
1.680e-06,4.71,3.68
1.690e-06,4.71,3.52
1.700e-06,4.75,3.52
1.710e-06,4.71,3.6
1.720e-06,4.71,3.6
1.730e-06,4.67,3.44
1.740e-06,4.63,3.52
1.750e-06,4.71,3.52
1.760e-06,4.71,3.68
1.770e-06,4.71,3.68
1.780e-06,4.71,3.6
1.790e-06,4.71,3.6
1.800e-06,4.71,3.6
1.810e-06,4.75,3.6
1.820e-06,4.67,3.52
1.830e-06,4.75,3.52
1.840e-06,4.71,3.6
1.850e-06,4.75,3.6
1.860e-06,4.71,3.52
1.870e-06,4.67,3.6
1.880e-06,4.71,3.6
1.890e-06,4.71,3.6
1.900e-06,4.67,3.6
1.910e-06,4.67,3.6
1.920e-06,4.67,3.6
1.930e-06,4.67,3.6
1.940e-06,4.71,3.52
1.950e-06,4.75,3.6
1.960e-06,4.75,3.68
1.970e-06,4.67,3.52
1.980e-06,4.75,3.52
1.990e-06,4.71,3.52
2.000e-06,4.75,3.52
2.010e-06,4.71,3.68
2.020e-06,4.71,3.52
2.030e-06,4.67,3.6
2.040e-06,4.67,3.52
2.050e-06,4.67,3.52
2.060e-06,4.71,3.6
2.070e-06,4.71,3.6
2.080e-06,4.71,3.68
2.090e-06,4.67,3.6
2.100e-06,4.71,3.6
2.110e-06,4.71,3.52
2.120e-06,4.71,3.52
2.130e-06,4.75,3.52
2.140e-06,4.71,3.6
2.150e-06,4.75,3.6
2.160e-06,4.71,3.6
2.170e-06,4.67,3.52
2.180e-06,4.71,3.6
2.190e-06,4.71,3.52
2.200e-06,4.67,3.6
2.210e-06,4.63,3.52
2.220e-06,4.71,3.52
2.230e-06,4.63,3.6
2.240e-06,4.79,3.44
2.250e-06,4.71,3.52
2.260e-06,4.71,3.6
2.270e-06,4.75,3.68
2.280e-06,4.67,3.52
2.290e-06,4.67,3.52
2.300e-06,4.71,3.6
2.310e-06,4.71,3.52
2.320e-06,4.71,3.52
2.330e-06,4.67,3.6
2.340e-06,4.67,3.52
2.350e-06,4.71,3.6
2.360e-06,4.71,3.68
2.370e-06,4.71,3.6
2.380e-06,4.67,3.6
2.390e-06,4.71,3.6
2.400e-06,4.71,3.68
2.410e-06,4.71,3.52
2.420e-06,4.71,3.6
2.430e-06,4.71,3.6
2.440e-06,4.75,3.6
2.450e-06,4.71,3.52
2.460e-06,4.71,3.6
2.470e-06,4.71,3.6
2.480e-06,4.71,3.6
2.490e-06,4.63,3.6
2.500e-06,4.71,3.68
2.510e-06,4.67,3.6
2.520e-06,4.71,3.6
2.530e-06,4.63,3.6
2.540e-06,4.67,3.68
2.550e-06,4.71,3.52
2.560e-06,4.71,3.52
2.570e-06,4.71,3.6
2.580e-06,4.71,3.6
2.590e-06,4.67,3.52
2.600e-06,4.71,3.68
2.610e-06,4.71,3.6
2.620e-06,4.71,3.52
2.630e-06,4.71,3.6
2.640e-06,4.71,3.6
2.650e-06,4.67,3.6
2.660e-06,4.71,3.6
2.670e-06,4.71,3.68
2.680e-06,4.67,3.6
2.690e-06,4.67,3.68
2.700e-06,4.71,3.52
2.710e-06,4.75,3.6
2.720e-06,4.71,3.52
2.730e-06,4.75,3.6
2.740e-06,4.75,3.6
2.750e-06,4.75,3.68
2.760e-06,4.71,3.6
2.770e-06,4.71,3.68
2.780e-06,4.71,3.6
2.790e-06,4.71,3.6
2.800e-06,4.71,3.6
2.810e-06,4.75,3.6
2.820e-06,4.67,3.6
2.830e-06,4.71,3.68
2.840e-06,4.71,3.52
2.850e-06,4.71,3.6
2.860e-06,4.71,3.6
2.870e-06,4.71,3.68
2.880e-06,4.75,3.6
2.890e-06,4.71,3.6
2.900e-06,4.75,3.6
2.910e-06,4.71,3.52
2.920e-06,4.71,3.6
2.930e-06,4.79,3.68
2.940e-06,4.71,3.6
2.950e-06,4.71,3.6
2.960e-06,4.71,3.52
2.970e-06,4.71,3.6
2.980e-06,4.71,3.52
2.990e-06,4.71,3.6
3.000e-06,4.71,3.6
3.010e-06,4.71,3.6
3.020e-06,4.75,3.6
3.030e-06,4.75,3.52
3.040e-06,4.71,3.6
3.050e-06,4.71,3.6
3.060e-06,4.67,3.6
3.070e-06,4.67,3.44
3.080e-06,4.71,3.68
3.090e-06,4.67,3.68
3.100e-06,4.71,3.6
3.110e-06,4.67,3.52
3.120e-06,4.71,3.52
3.130e-06,4.75,3.6
3.140e-06,4.71,3.6
3.150e-06,4.71,3.6
3.160e-06,4.67,3.6
3.170e-06,4.75,3.52
3.180e-06,4.71,3.68
3.190e-06,4.71,3.6
3.200e-06,4.71,3.6
3.210e-06,4.75,3.6
3.220e-06,4.75,3.68
3.230e-06,4.75,3.52
3.240e-06,4.71,3.52
3.250e-06,4.71,3.6
3.260e-06,4.71,3.52
3.270e-06,4.71,3.6
3.280e-06,4.71,3.6
3.290e-06,4.71,3.52
3.300e-06,4.67,3.6
3.310e-06,4.75,3.6
3.320e-06,4.71,3.6
3.330e-06,4.75,3.52
3.340e-06,4.71,3.6
3.350e-06,4.75,3.6
3.360e-06,4.71,3.52
3.370e-06,4.75,3.6
3.380e-06,4.71,3.6
3.390e-06,4.71,3.6
3.400e-06,4.71,3.68
3.410e-06,4.75,3.68
3.420e-06,4.71,3.6
3.430e-06,4.75,3.68
3.440e-06,4.71,3.6
3.450e-06,4.71,3.68
3.460e-06,4.71,3.52
3.470e-06,4.75,3.6
3.480e-06,4.71,3.6
3.490e-06,4.71,3.68
3.500e-06,4.75,3.6
3.510e-06,4.75,3.52
3.520e-06,4.71,3.6
3.530e-06,4.75,3.68
3.540e-06,4.71,3.6
3.550e-06,4.67,3.44
3.560e-06,4.71,3.6
3.570e-06,4.75,3.6
3.580e-06,4.71,3.6
3.590e-06,4.71,3.6
3.600e-06,4.75,3.6
3.610e-06,4.75,3.6
3.620e-06,4.71,3.52
3.630e-06,4.71,3.6
3.640e-06,4.67,3.6
3.650e-06,4.71,3.6
3.660e-06,4.71,3.6
3.670e-06,4.71,3.6
3.680e-06,4.71,3.6
3.690e-06,4.75,3.52
3.700e-06,4.75,3.6
3.710e-06,4.71,3.6
3.720e-06,4.75,3.52
3.730e-06,4.75,3.52
3.740e-06,4.75,3.6
3.750e-06,4.71,3.52
3.760e-06,4.75,3.6
3.770e-06,4.71,3.6
3.780e-06,4.71,3.52
3.790e-06,4.71,3.68
3.800e-06,4.71,3.6
3.810e-06,4.71,3.52
3.820e-06,4.75,3.6
3.830e-06,4.71,3.6
3.840e-06,4.75,3.6
3.850e-06,4.75,3.44
3.860e-06,4.71,3.6
3.870e-06,4.71,3.52
3.880e-06,4.71,3.52
3.890e-06,4.75,3.6
3.900e-06,4.75,3.52
3.910e-06,4.71,3.6
3.920e-06,4.71,3.6
3.930e-06,4.75,3.52
3.940e-06,4.75,3.6
3.950e-06,4.75,3.6
3.960e-06,4.71,3.6
3.970e-06,4.71,3.6
3.980e-06,4.71,3.6
3.990e-06,4.75,3.6
4.000e-06,4.71,3.6
4.010e-06,4.71,3.6
4.020e-06,4.71,3.52
4.030e-06,4.75,3.6
4.040e-06,4.71,3.6
4.050e-06,4.71,3.52
4.060e-06,4.71,3.6
4.070e-06,4.71,3.6
4.080e-06,4.71,3.52
4.090e-06,4.71,3.6
4.100e-06,4.71,3.68
4.110e-06,4.75,3.6
4.120e-06,4.75,3.6
4.130e-06,4.75,3.68
4.140e-06,4.75,3.6
4.150e-06,4.67,3.6
4.160e-06,4.71,3.6
4.170e-06,4.71,3.52
4.180e-06,4.71,3.52
4.190e-06,4.71,3.6
4.200e-06,4.71,3.6
4.210e-06,4.75,3.52
4.220e-06,4.71,3.6
4.230e-06,4.75,3.52
4.240e-06,4.71,3.6
4.250e-06,4.71,3.6
4.260e-06,4.71,3.6
4.270e-06,4.71,3.68
4.280e-06,4.75,3.6
4.290e-06,4.75,3.44
4.300e-06,4.75,3.68
4.310e-06,4.71,3.6
4.320e-06,4.67,3.52
4.330e-06,4.75,3.6
4.340e-06,4.67,3.68
4.350e-06,4.75,3.68
4.360e-06,4.71,3.68
4.370e-06,4.71,3.6
4.380e-06,4.71,3.52
4.390e-06,4.71,3.6
4.400e-06,4.75,3.52
4.410e-06,4.71,3.6
4.420e-06,4.71,3.6
4.430e-06,4.75,3.52
4.440e-06,4.75,3.6
4.450e-06,4.75,3.52
4.460e-06,4.71,3.6
4.470e-06,4.71,3.68
4.480e-06,4.71,3.52
4.490e-06,4.71,3.52
4.500e-06,4.67,3.52
4.510e-06,4.71,3.6
4.520e-06,4.75,3.52
4.530e-06,4.71,3.6
4.540e-06,4.75,3.6
4.550e-06,4.75,3.6
4.560e-06,4.75,3.52
4.570e-06,4.75,3.52
4.580e-06,4.71,3.6
4.590e-06,4.71,3.6
4.600e-06,4.71,3.52
4.610e-06,4.71,3.52
4.620e-06,4.75,3.68
4.630e-06,4.75,3.6
4.640e-06,4.67,3.6
4.650e-06,4.67,3.6
4.660e-06,4.79,3.6
4.670e-06,4.75,3.6
4.680e-06,4.71,3.52
4.690e-06,4.71,3.6
4.700e-06,4.71,3.68
4.710e-06,4.75,3.6
4.720e-06,4.75,3.6
4.730e-06,4.75,3.68
4.740e-06,4.75,3.6
4.750e-06,4.71,3.52
4.760e-06,4.75,3.68
4.770e-06,4.71,3.6
4.780e-06,4.71,3.6
4.790e-06,4.71,3.52
4.800e-06,4.75,3.52
4.810e-06,4.75,3.6
4.820e-06,4.75,3.6
4.830e-06,4.75,3.6
4.840e-06,4.71,3.44
4.850e-06,4.75,3.6
4.860e-06,4.71,3.6
4.870e-06,4.75,3.68
4.880e-06,4.75,3.68
4.890e-06,4.75,3.52
4.900e-06,4.71,3.52
4.910e-06,4.71,3.68
4.920e-06,4.75,3.6
4.930e-06,4.75,3.6
4.940e-06,4.71,3.6
4.950e-06,4.71,3.6
4.960e-06,4.75,3.68
4.970e-06,4.75,3.6
4.980e-06,4.71,3.6
4.990e-06,4.71,3.52
5.000e-06,4.75,3.6
5.010e-06,4.71,3.6
5.020e-06,4.71,3.6
5.030e-06,4.71,3.6
5.040e-06,4.71,3.6
5.050e-06,4.71,3.6
5.060e-06,4.75,3.6
5.070e-06,4.75,3.6
5.080e-06,4.75,3.6
5.090e-06,4.71,3.52
5.100e-06,4.75,3.6
5.110e-06,4.71,3.6
5.120e-06,4.75,3.6
5.130e-06,4.71,3.6
5.140e-06,4.75,3.6
5.150e-06,4.75,3.6
5.160e-06,4.75,3.6
5.170e-06,4.71,3.52
5.180e-06,4.75,3.6
5.190e-06,4.75,3.44
5.200e-06,4.75,3.6
5.210e-06,4.75,3.6
5.220e-06,4.75,3.6
5.230e-06,4.75,3.6
5.240e-06,4.79,3.52
5.250e-06,4.75,3.6
5.260e-06,4.71,3.6
5.270e-06,4.75,3.52
5.280e-06,4.75,3.6
5.290e-06,4.71,3.6
5.300e-06,4.71,3.52
5.310e-06,4.71,3.6
5.320e-06,4.67,3.6
5.330e-06,4.71,3.6
5.340e-06,4.71,3.68
5.350e-06,4.75,3.6
5.360e-06,4.75,3.6
5.370e-06,4.79,3.52
5.380e-06,4.79,3.52
5.390e-06,4.75,3.52
5.400e-06,4.75,3.52
5.410e-06,4.71,3.6
5.420e-06,4.75,3.6
5.430e-06,4.75,3.6
5.440e-06,4.75,3.6
5.450e-06,4.75,3.68
5.460e-06,4.71,3.52
5.470e-06,4.75,3.52
5.480e-06,4.71,3.6
5.490e-06,4.79,3.6
5.500e-06,4.75,3.6
5.510e-06,4.75,3.52
5.520e-06,4.71,3.6
5.530e-06,4.79,3.52
5.540e-06,4.79,3.52
5.550e-06,4.79,3.6
5.560e-06,4.75,3.6
5.570e-06,4.75,3.52
5.580e-06,4.71,3.6
5.590e-06,4.71,3.52
5.600e-06,4.75,3.44
5.610e-06,4.75,3.6
5.620e-06,4.71,3.6
5.630e-06,4.75,3.6
5.640e-06,4.75,3.6
5.650e-06,4.79,3.52
5.660e-06,4.75,3.6
5.670e-06,4.75,3.52
5.680e-06,4.71,3.52
5.690e-06,4.75,3.6
5.700e-06,4.75,3.6
5.710e-06,4.75,3.52
5.720e-06,4.75,3.68
5.730e-06,4.71,3.52
5.740e-06,4.75,3.6
5.750e-06,4.75,3.6
5.760e-06,4.75,3.52
5.770e-06,4.75,3.52
5.780e-06,4.75,3.6
5.790e-06,4.75,3.6
5.800e-06,4.75,3.52
5.810e-06,4.79,2.8
5.820e-06,4.71,1.2
5.830e-06,4.75,0.32
5.840e-06,4.75,0.4
5.850e-06,4.75,0.32
5.860e-06,4.75,0.16
5.870e-06,4.75,0.4
5.880e-06,4.75,0.56
5.890e-06,4.71,0.64
5.900e-06,4.75,0.64
5.910e-06,4.79,0.64
5.920e-06,4.79,0.56
5.930e-06,4.75,0.56
5.940e-06,4.71,0.56
5.950e-06,4.79,0.72
5.960e-06,4.83,0.72
5.970e-06,4.83,0.64
5.980e-06,4.79,0.56
5.990e-06,4.71,0.48
6.000e-06,4.71,0.56
6.010e-06,4.47,1.12
6.020e-06,4.15,1.92
6.030e-06,4.87,2.24
6.040e-06,5.47,1.36
6.050e-06,4.39,1.04
6.060e-06,3.63,1.6
6.070e-06,4.55,1.76
6.080e-06,5.79,0.16
6.090e-06,5.27,0.08
6.100e-06,4.31,1.28
6.110e-06,4.35,0.96
6.120e-06,4.91,0.08
6.130e-06,5.11,0.32
6.140e-06,4.91,0.72
6.150e-06,4.43,0.72
6.160e-06,4.15,0.64
6.170e-06,4.59,0.4
6.180e-06,5.23,0.64
6.190e-06,5.15,0.64
6.200e-06,4.39,0.64
6.210e-06,4.35,0.64
6.220e-06,4.99,0.64
6.230e-06,5.31,0.48
6.240e-06,4.75,0.56
6.250e-06,4.23,0.72
6.260e-06,4.47,0.72
6.270e-06,4.95,0.56
6.280e-06,5.03,0.48
6.290e-06,4.67,0.64
6.300e-06,4.27,0.8
6.310e-06,4.43,0.72
6.320e-06,5.07,0.56
6.330e-06,5.23,0.64
6.340e-06,4.71,0.56
6.350e-06,4.19,0.48
6.360e-06,4.55,0.48
6.370e-06,5.19,0.56
6.380e-06,5.15,0.48
6.390e-06,4.55,0.64
6.400e-06,4.23,0.56
6.410e-06,4.63,0.64
6.420e-06,5.07,0.64
6.430e-06,4.91,0.64
6.440e-06,4.51,0.64
6.450e-06,4.35,0.64
6.460e-06,4.75,0.64
6.470e-06,5.07,0.64
6.480e-06,4.83,0.64
6.490e-06,4.47,0.64
6.500e-06,4.51,0.56
6.510e-06,4.91,0.72
6.520e-06,5.03,0.64
6.530e-06,4.71,0.56
6.540e-06,4.51,0.64
6.550e-06,4.55,0.64
6.560e-06,4.91,0.72
6.570e-06,4.95,0.64
6.580e-06,4.71,0.64
6.590e-06,4.43,0.64
6.600e-06,4.51,0.64
6.610e-06,4.83,0.64
6.620e-06,4.95,0.72
6.630e-06,4.71,0.56
6.640e-06,4.51,0.64
6.650e-06,4.67,0.64
6.660e-06,4.91,0.64
6.670e-06,4.83,0.56
6.680e-06,4.67,0.64
6.690e-06,4.63,0.64
6.700e-06,4.71,0.64
6.710e-06,4.87,0.56
6.720e-06,4.79,0.56
6.730e-06,4.63,0.64
6.740e-06,4.55,0.64
6.750e-06,4.71,0.64
6.760e-06,4.83,0.64
6.770e-06,4.79,0.72
6.780e-06,4.63,0.72
6.790e-06,4.63,0.64
6.800e-06,4.79,0.64
6.810e-06,4.91,0.64
6.820e-06,4.79,0.64
6.830e-06,4.67,0.64
6.840e-06,4.67,0.72
6.850e-06,4.71,0.56
6.860e-06,4.79,0.72
6.870e-06,4.71,0.64
6.880e-06,4.71,0.64
6.890e-06,4.71,0.64
6.900e-06,4.75,0.64
6.910e-06,4.79,0.72
6.920e-06,4.75,0.64
6.930e-06,4.71,0.72
6.940e-06,4.79,0.64
6.950e-06,4.79,0.64
6.960e-06,4.75,0.64
6.970e-06,4.75,0.72
6.980e-06,4.71,0.72
6.990e-06,4.75,0.72
7.000e-06,4.83,0.64
7.010e-06,4.71,0.72
7.020e-06,4.67,0.72
7.030e-06,4.71,0.64
7.040e-06,4.75,0.72
7.050e-06,4.71,0.72
7.060e-06,4.75,0.72
7.070e-06,4.75,0.8
7.080e-06,4.75,0.8
7.090e-06,4.79,0.72
7.100e-06,4.75,0.72
7.110e-06,4.75,0.64
7.120e-06,4.75,0.72
7.130e-06,4.79,0.64
7.140e-06,4.79,0.8
7.150e-06,4.75,0.72
7.160e-06,4.71,0.64
7.170e-06,4.71,0.72
7.180e-06,4.75,0.72
7.190e-06,4.75,0.64
7.200e-06,4.75,0.64
7.210e-06,4.71,0.72
7.220e-06,4.79,0.72
7.230e-06,4.75,0.72
7.240e-06,4.79,0.64
7.250e-06,4.83,0.72
7.260e-06,4.75,0.72
7.270e-06,4.75,0.64
7.280e-06,4.79,0.64
7.290e-06,4.83,0.64
7.300e-06,4.79,0.72
7.310e-06,4.75,0.64
7.320e-06,4.83,0.64
7.330e-06,4.75,0.64
7.340e-06,4.71,0.72
7.350e-06,4.71,0.72
7.360e-06,4.75,0.64
7.370e-06,4.75,0.64
7.380e-06,4.71,0.64
7.390e-06,4.79,0.72
7.400e-06,4.75,0.72
7.410e-06,4.75,0.72
7.420e-06,4.75,0.64
7.430e-06,4.79,0.72
7.440e-06,4.75,0.8
7.450e-06,4.75,0.64
7.460e-06,4.75,0.64
7.470e-06,4.71,0.72
7.480e-06,4.79,0.64
7.490e-06,4.75,0.72
7.500e-06,4.75,0.56
7.510e-06,4.75,0.72
7.520e-06,4.71,0.64
7.530e-06,4.75,0.64
7.540e-06,4.75,0.72
7.550e-06,4.75,0.72
7.560e-06,4.75,0.64
7.570e-06,4.75,0.64
7.580e-06,4.75,0.64
7.590e-06,4.75,0.72
7.600e-06,4.75,0.64
7.610e-06,4.75,0.64
7.620e-06,4.75,0.64
7.630e-06,4.75,0.64
7.640e-06,4.75,0.72
7.650e-06,4.71,0.64
7.660e-06,4.75,0.72
7.670e-06,4.79,0.72
7.680e-06,4.75,0.64
7.690e-06,4.75,0.64
7.700e-06,4.75,0.64
7.710e-06,4.75,0.64
7.720e-06,4.79,0.64
7.730e-06,4.75,0.64
7.740e-06,4.79,0.64
7.750e-06,4.75,0.64
7.760e-06,4.75,0.72
7.770e-06,4.79,0.64
7.780e-06,4.79,0.64
7.790e-06,4.71,0.72
7.800e-06,4.71,0.72
7.810e-06,4.75,0.72
7.820e-06,4.75,0.72
7.830e-06,4.83,0.72
7.840e-06,4.75,0.64
7.850e-06,4.71,0.72
7.860e-06,4.75,0.72
7.870e-06,4.79,0.64
7.880e-06,4.75,0.64
7.890e-06,4.75,0.64
7.900e-06,4.71,0.64
7.910e-06,4.71,0.64
7.920e-06,4.71,0.72
7.930e-06,4.75,0.64
7.940e-06,4.71,0.64
7.950e-06,4.75,0.64
7.960e-06,4.71,0.64
7.970e-06,4.79,0.64
7.980e-06,4.75,0.72
7.990e-06,4.75,0.64
8.000e-06,4.79,0.72
8.010e-06,4.75,0.64
8.020e-06,4.75,0.64
8.030e-06,4.67,0.64
8.040e-06,4.75,0.64
8.050e-06,4.71,0.72
8.060e-06,4.75,0.64
8.070e-06,4.79,0.64
8.080e-06,4.67,0.72
8.090e-06,4.75,0.72
8.100e-06,4.75,0.64
8.110e-06,4.75,0.64
8.120e-06,4.75,0.64
8.130e-06,4.75,0.64
8.140e-06,4.75,0.64
8.150e-06,4.75,0.72
8.160e-06,4.79,0.72
8.170e-06,4.75,0.64
8.180e-06,4.79,0.72
8.190e-06,4.75,0.72
8.200e-06,4.75,0.64
8.210e-06,4.71,0.64
8.220e-06,4.71,0.64
8.230e-06,4.75,0.64
8.240e-06,4.75,0.64
8.250e-06,4.75,0.64
8.260e-06,4.79,0.56
8.270e-06,4.71,0.64
8.280e-06,4.75,0.64
8.290e-06,4.75,0.72
8.300e-06,4.71,0.64
8.310e-06,4.75,0.64
8.320e-06,4.75,0.72
8.330e-06,4.75,0.64
8.340e-06,4.75,0.64
8.350e-06,4.79,0.64
8.360e-06,4.75,0.56
8.370e-06,4.75,0.64
8.380e-06,4.75,0.64
8.390e-06,4.75,0.72
8.400e-06,4.75,0.64
8.410e-06,4.71,0.64
8.420e-06,4.75,0.64
8.430e-06,4.71,0.64
8.440e-06,4.71,0.64
8.450e-06,4.75,0.64
8.460e-06,4.75,0.64
8.470e-06,4.75,0.64
8.480e-06,4.71,0.72
8.490e-06,4.75,0.64
8.500e-06,4.75,0.64
8.510e-06,4.71,0.72
8.520e-06,4.75,0.64
8.530e-06,4.75,0.56
8.540e-06,4.71,0.8
8.550e-06,4.71,0.64
8.560e-06,4.75,0.64
8.570e-06,4.75,0.64
8.580e-06,4.71,0.64
8.590e-06,4.71,0.64
8.600e-06,4.79,0.72
8.610e-06,4.71,0.64
8.620e-06,4.71,0.64
8.630e-06,4.79,0.72
8.640e-06,4.75,0.64
8.650e-06,4.75,0.64
8.660e-06,4.75,0.72
8.670e-06,4.75,0.64
8.680e-06,4.75,0.72
8.690e-06,4.75,0.72
8.700e-06,4.75,0.72
8.710e-06,4.75,0.56
8.720e-06,4.71,0.8
8.730e-06,4.75,0.64
8.740e-06,4.71,0.64
8.750e-06,4.75,0.64
8.760e-06,4.71,0.64
8.770e-06,4.75,0.64
8.780e-06,4.75,0.64
8.790e-06,4.79,0.64
8.800e-06,4.75,0.64
8.810e-06,4.71,0.64
8.820e-06,4.67,0.72
8.830e-06,4.75,0.64
8.840e-06,4.71,0.72
8.850e-06,4.71,0.72
8.860e-06,4.71,0.64
8.870e-06,4.75,0.64
8.880e-06,4.75,0.72
8.890e-06,4.75,0.64
8.900e-06,4.75,0.72
8.910e-06,4.71,0.64
8.920e-06,4.71,0.64
8.930e-06,4.75,0.72
8.940e-06,4.75,0.64
8.950e-06,4.75,0.64
8.960e-06,4.75,0.72
8.970e-06,4.71,0.64
8.980e-06,4.75,0.72
8.990e-06,4.75,0.72
9.000e-06,4.75,0.64
9.010e-06,4.71,0.64
9.020e-06,4.75,0.72
9.030e-06,4.71,0.64
9.040e-06,4.71,0.72
9.050e-06,4.71,0.64
9.060e-06,4.75,0.64
9.070e-06,4.75,0.8
9.080e-06,4.75,0.72
9.090e-06,4.71,0.64
9.100e-06,4.75,0.64
9.110e-06,4.75,0.72
9.120e-06,4.71,0.64
9.130e-06,4.71,0.72
9.140e-06,4.71,0.72
9.150e-06,4.71,0.64
9.160e-06,4.75,0.64
9.170e-06,4.71,0.72
9.180e-06,4.71,0.72
9.190e-06,4.75,0.64
9.200e-06,4.75,0.72
9.210e-06,4.75,0.64
9.220e-06,4.71,0.64
9.230e-06,4.75,0.64
9.240e-06,4.71,0.72
9.250e-06,4.75,0.64
9.260e-06,4.75,0.72
9.270e-06,4.71,0.64
9.280e-06,4.75,0.72
9.290e-06,4.71,0.72
9.300e-06,4.75,0.64
9.310e-06,4.75,0.72
9.320e-06,4.75,0.64
9.330e-06,4.75,0.64
9.340e-06,4.75,0.72
9.350e-06,4.75,0.64
9.360e-06,4.71,0.64
9.370e-06,4.71,0.64
9.380e-06,4.75,0.72
9.390e-06,4.71,0.64
9.400e-06,4.71,0.72
9.410e-06,4.71,0.64
9.420e-06,4.75,0.64
9.430e-06,4.71,0.72
9.440e-06,4.71,0.72
9.450e-06,4.71,0.64
9.460e-06,4.75,0.72
9.470e-06,4.75,0.56
9.480e-06,4.71,0.64
9.490e-06,4.67,0.56
9.500e-06,4.75,0.72
9.510e-06,4.71,0.64
9.520e-06,4.67,0.64
